ubigeo,iddpto,idprov,n_facilities_total,n_emergency_active,n_emergency_structural,camas_total,n_public,n_private,n_ccpp_baseline,dist_median_m_baseline,dist_median_m_alternative,pct_ccpp_gt5km_baseline,pct_ccpp_gt20km_baseline,pct_ccpp_gt5km_alternative,pct_ccpp_gt20km_alternative,susalud_latest_year,susalud_atenciones,susalud_atendidos,facility_density_baseline,activity_per_ccpp_baseline,comp_facility_baseline,comp_activity_baseline,comp_access_baseline,hadi_baseline,hadi_quintile_baseline,facility_density_alternative,activity_per_ccpp_alternative,comp_facility_alternative,comp_activity_alternative,comp_access_alternative,hadi_alternative,hadi_quintile_alternative,quintile_shift,classification_change
021905,02,0219,2,2,0,0,2,0,17.0,4479.0,16721.0,23.53,0.0,100.0,29.41,2026.0,1240,368,11.76470588235294,72.94117647058823,0.09229534510433386,0.09470304975922954,0.3175494917067951,0.1682,Q1 (Best),0.0,72.94117647058823,0.7835741037988229,0.09470304975922954,0.846441947565543,0.5749,Q3,2,worsened 2
040113,04,0401,2,2,0,0,2,0,18.0,5271.0,13729.0,55.56,0.0,100.0,0.0,2018.0,0,0,11.11111111111111,0.0,0.10005350454788657,0.695024077046549,0.3175494917067951,0.3709,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,2,worsened 2
090205,09,0902,2,2,0,0,2,0,49.0,4527.0,7879.0,22.45,0.0,91.84,0.0,2026.0,322,322,4.081632653061225,6.571428571428571,0.29320492241840557,0.17656500802568217,0.3175494917067951,0.2624,Q2,0.0,6.571428571428571,0.7835741037988229,0.17656500802568217,0.3373461744248261,0.4325,Q3,1,worsened 1
101005,10,1010,2,1,1,0,2,0,304.0,5114.0,6112.0,51.97,0.0,62.83,0.0,2025.0,59,19,0.3289473684210526,0.19407894736842105,0.5494917067950775,0.3156768325307651,0.3175494917067951,0.3942,Q2,0.3289473684210526,0.19407894736842105,0.5553772070626003,0.3156768325307651,0.3373461744248261,0.4028,Q3,1,worsened 1
030209,03,0302,6,1,1,0,6,0,82.0,5411.0,4578.0,51.22,0.0,45.12,0.0,2017.0,24,18,1.2195121951219512,0.2926829268292683,0.47458533975387907,0.2953451043338684,0.3175494917067951,0.3625,Q2,1.2195121951219512,0.2926829268292683,0.4028892455858748,0.2953451043338684,0.3373461744248261,0.3452,Q2,0,same
020305,02,0203,4,0,0,0,4,0,103.0,8051.0,10398.0,96.12,0.0,100.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
190112,19,1901,4,0,0,0,4,0,73.0,11668.0,13193.0,100.0,0.0,100.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
200405,20,2004,7,0,1,8,7,0,35.0,19736.0,5005.0,100.0,48.57,51.43,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.8261102193686464,0.7664,Q4,2.857142857142857,0.0,0.20331728196896737,0.695024077046549,0.3373461744248261,0.4119,Q3,-1,improved 1
010512,01,0105,5,1,1,8,5,0,49.0,3257.0,3257.0,34.69,0.0,34.69,0.0,2017.0,21,21,2.0408163265306123,0.42857142857142855,0.4058319957196362,0.277956126270733,0.3175494917067951,0.3338,Q2,2.0408163265306123,0.42857142857142855,0.28437667201712147,0.277956126270733,0.3373461744248261,0.2999,Q2,0,same
090409,09,0904,3,3,0,0,3,0,132.0,2336.0,8113.0,9.09,0.0,81.82,0.0,2026.0,11,11,2.272727272727273,0.08333333333333333,0.3873729266987694,0.3517924023542001,0.3175494917067951,0.3522,Q2,0.0,0.08333333333333333,0.7835741037988229,0.3517924023542001,0.3373461744248261,0.4909,Q3,1,worsened 1
050112,05,0501,5,1,0,0,5,0,70.0,4084.0,7435.0,30.0,0.0,97.14,0.0,2018.0,0,0,1.4285714285714286,0.0,0.46040663456393793,0.695024077046549,0.3175494917067951,0.491,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
010107,01,0101,2,0,0,0,2,0,13.0,30204.0,12784.0,100.0,100.0,100.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,-1,improved 1
030416,03,0304,4,4,0,0,4,0,32.0,1763.0,12748.0,3.12,0.0,100.0,0.0,2026.0,5938,2099,12.5,185.5625,0.08640984483681113,0.06206527554842162,0.3175494917067951,0.1553,Q1 (Best),0.0,185.5625,0.7835741037988229,0.06206527554842162,0.3373461744248261,0.3943,Q2,1,worsened 1
061113,06,0611,2,2,0,0,2,0,39.0,2364.0,19762.0,7.69,0.0,100.0,46.15,2018.0,0,0,5.128205128205128,0.0,0.24344569288389514,0.695024077046549,0.3175494917067951,0.4187,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.893525949705725,0.7907,Q4,1,worsened 1
090612,09,0906,1,0,0,0,1,0,54.0,9345.0,11828.0,98.15,0.0,94.44,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
100301,10,1003,0,0,0,0,0,0,77.0,7525.0,8060.0,77.92,0.0,77.92,0.0,2025.0,3464,3141,0.0,44.98701298701299,0.777956126270733,0.11182450508293205,0.3175494917067951,0.4024,Q3,0.0,44.98701298701299,0.7835741037988229,0.11182450508293205,0.3373461744248261,0.4109,Q3,0,same
200109,20,2001,8,0,1,0,8,0,46.0,7744.0,3410.0,100.0,0.0,23.91,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,2.1739130434782608,0.0,0.2696629213483146,0.695024077046549,0.3373461744248261,0.434,Q3,0,same
220803,22,2208,6,3,1,0,6,0,14.0,2480.0,4368.0,7.14,0.0,42.86,0.0,2026.0,839,759,21.428571428571427,59.92857142857143,0.04842161583734617,0.09951845906902086,0.3175494917067951,0.1552,Q1 (Best),7.142857142857142,59.92857142857143,0.08533975387907972,0.09951845906902086,0.3373461744248261,0.1741,Q1 (Best),0,same
060312,06,0603,3,3,0,0,3,0,52.0,3371.0,18326.0,5.77,0.0,100.0,28.85,2026.0,3,3,5.769230769230769,0.057692307692307696,0.2236490101658641,0.3611556982343499,0.3175494917067951,0.3008,Q2,0.0,0.057692307692307696,0.7835741037988229,0.3611556982343499,0.8437667201712146,0.6628,Q4,2,worsened 2
090606,09,0906,1,0,0,0,1,0,134.0,7533.0,6009.0,94.03,0.0,67.16,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
040801,04,0408,1,1,0,0,1,0,36.0,2760.0,17565.0,27.78,0.0,100.0,11.11,2025.0,705,687,2.7777777777777777,19.583333333333332,0.3619582664526485,0.13750668806848582,0.3175494917067951,0.2723,Q2,0.0,19.583333333333332,0.7835741037988229,0.13750668806848582,0.7643124665596576,0.5618,Q3,1,worsened 1
150713,15,1507,2,0,0,0,2,0,72.0,44024.0,16058.0,100.0,100.0,100.0,12.5,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),0.0,0.0,0.7835741037988229,0.695024077046549,0.7691278758694489,0.7492,Q4,-1,improved 1
060606,06,0606,9,9,1,0,9,0,53.0,1539.0,4826.0,0.0,0.0,47.17,0.0,2018.0,0,0,16.9811320754717,0.0,0.06313536650615302,0.695024077046549,0.3175494917067951,0.3586,Q2,1.8867924528301887,0.0,0.3012306046013911,0.695024077046549,0.3373461744248261,0.4445,Q3,1,worsened 1
120707,12,1207,7,7,1,0,7,0,72.0,1575.0,4821.0,2.78,0.0,48.61,0.0,2018.0,0,0,9.722222222222223,0.0,0.12466559657570893,0.695024077046549,0.3175494917067951,0.3791,Q2,1.3888888888888888,0.0,0.37426431246655967,0.695024077046549,0.3373461744248261,0.4689,Q3,1,worsened 1
020110,02,0201,3,3,1,0,3,0,51.0,2678.0,10242.0,11.76,0.0,62.75,0.0,2018.0,0,0,5.88235294117647,0.0,0.21936864633493847,0.695024077046549,0.3175494917067951,0.4106,Q3,1.9607843137254901,0.0,0.2926698769395399,0.695024077046549,0.3373461744248261,0.4417,Q3,0,same
021105,02,0211,2,2,0,0,2,0,54.0,3047.0,19100.0,12.96,0.0,100.0,44.44,2018.0,0,0,3.7037037037037033,0.0,0.31326912787586947,0.695024077046549,0.3175494917067951,0.4419,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.8895131086142322,0.7894,Q4,1,worsened 1
120114,12,1201,21,3,6,268,19,2,27.0,4117.0,1796.0,37.04,0.0,3.7,0.0,2026.0,23700,22475,11.11111111111111,877.7777777777778,0.10005350454788657,0.03638309256286784,0.3175494917067951,0.1513,Q1 (Best),22.22222222222222,877.7777777777778,0.03932584269662921,0.03638309256286784,0.3373461744248261,0.1377,Q1 (Best),0,same
080904,08,0809,3,0,1,0,3,0,65.0,11110.0,3254.0,83.08,0.0,21.54,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,1.5384615384615385,0.0,0.3512573568753344,0.695024077046549,0.3373461744248261,0.4612,Q3,0,same
150804,15,1508,2,0,0,0,2,0,28.0,12771.0,12771.0,92.86,10.71,92.86,10.71,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.7140181915462814,0.729,Q4,0.0,0.0,0.7835741037988229,0.695024077046549,0.7616372391653291,0.7467,Q4,0,same
130702,13,1307,5,4,2,12,5,0,52.0,2376.0,3168.0,17.31,0.0,23.08,0.0,2026.0,2300,2165,7.6923076923076925,44.23076923076923,0.1653290529695024,0.11235955056179775,0.3175494917067951,0.1984,Q1 (Best),3.8461538461538463,44.23076923076923,0.14579989299090423,0.11235955056179775,0.3373461744248261,0.1985,Q1 (Best),0,same
022007,02,0220,3,3,0,0,3,0,34.0,2367.0,9644.0,8.82,0.0,85.29,17.65,2018.0,0,0,8.823529411764707,0.0,0.14178705189941146,0.695024077046549,0.3175494917067951,0.3848,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.7972177635098984,0.7586,Q4,2,worsened 2
060309,06,0603,7,5,0,0,7,0,95.0,1983.0,14216.0,6.32,0.0,100.0,3.16,2018.0,0,0,5.263157894736842,0.0,0.23996789727126805,0.695024077046549,0.3175494917067951,0.4175,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.704119850187266,0.7276,Q4,1,worsened 1
050401,05,0504,7,1,2,56,7,0,86.0,4274.0,3491.0,37.21,0.0,33.72,0.0,2026.0,1485,60,1.1627906976744187,17.267441860465116,0.48073836276083465,0.14125200642054575,0.3175494917067951,0.3132,Q2,2.3255813953488373,17.267441860465116,0.25013376136971643,0.14125200642054575,0.3373461744248261,0.2429,Q2,0,same
061202,06,0612,3,2,0,0,3,0,39.0,3024.0,8073.0,7.69,0.0,79.49,0.0,2018.0,0,0,5.128205128205128,0.0,0.24344569288389514,0.695024077046549,0.3175494917067951,0.4187,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
021003,02,0210,2,0,0,0,2,0,82.0,4089.0,4089.0,32.93,0.0,32.93,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
120703,12,1207,3,3,0,0,3,0,31.0,3094.0,16364.0,22.58,0.0,100.0,0.0,2018.0,0,0,9.67741935483871,0.0,0.1260032102728732,0.695024077046549,0.3175494917067951,0.3795,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,2,worsened 2
090702,09,0907,3,1,1,0,3,0,71.0,4685.0,5338.0,46.48,0.0,52.11,0.0,2026.0,6,6,1.4084507042253522,0.08450704225352113,0.4617442482611022,0.35045478865703583,0.3175494917067951,0.3766,Q2,1.4084507042253522,0.08450704225352113,0.3707865168539326,0.35045478865703583,0.3373461744248261,0.3529,Q2,0,same
210710,21,2107,1,0,0,0,1,0,45.0,35006.0,9811.0,100.0,100.0,95.56,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,-1,improved 1
051105,05,0511,2,0,0,0,2,0,39.0,6574.0,10113.0,92.31,0.0,100.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
080102,08,0801,1,0,0,0,1,0,55.0,10599.0,10588.0,100.0,0.0,100.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
010520,01,0105,4,0,0,0,4,0,21.0,19376.0,15958.0,100.0,42.86,100.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.8087212413055109,0.7606,Q4,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,0,same
040803,04,0408,0,0,0,0,0,0,43.0,18727.0,15130.0,100.0,32.56,100.0,13.95,2018.0,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.7854467629748528,0.7528,Q4,0.0,0.0,0.7835741037988229,0.695024077046549,0.7784911717495987,0.7524,Q4,0,same
130302,13,1303,2,0,1,0,2,0,50.0,21647.0,8375.0,100.0,60.0,82.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.8491171749598716,0.774,Q4,2.0,0.0,0.28785446762974853,0.695024077046549,0.3373461744248261,0.4401,Q3,-1,improved 1
140116,14,1401,3,0,2,0,3,0,31.0,28777.0,2570.0,100.0,100.0,19.35,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),6.451612903225806,0.0,0.09309791332263243,0.695024077046549,0.3373461744248261,0.3752,Q2,-3,improved 3
090312,09,0903,2,2,1,0,2,0,34.0,3244.0,4813.0,26.47,0.0,47.06,0.0,2026.0,74,54,5.88235294117647,2.176470588235294,0.21936864633493847,0.21187800963081863,0.3175494917067951,0.2496,Q2,2.941176470588235,2.176470588235294,0.19529159978598182,0.21187800963081863,0.3373461744248261,0.2482,Q2,0,same
081301,08,0813,2,1,1,0,2,0,57.0,4477.0,4477.0,47.37,0.0,47.37,0.0,2026.0,1589,1587,1.7543859649122806,27.87719298245614,0.42669876939539864,0.12787586944890317,0.3175494917067951,0.2907,Q2,1.7543859649122806,27.87719298245614,0.3172819689673622,0.12787586944890317,0.3373461744248261,0.2608,Q2,0,same
051009,05,0510,3,1,0,0,3,0,57.0,6486.0,10494.0,71.93,0.0,100.0,0.0,2018.0,0,0,1.7543859649122806,0.0,0.42669876939539864,0.695024077046549,0.3175494917067951,0.4798,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
131007,13,1310,3,0,0,0,3,0,35.0,5604.0,5604.0,62.86,0.0,62.86,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
090503,09,0905,3,3,0,0,3,0,51.0,1697.0,7510.0,19.61,0.0,94.12,0.0,2024.0,2118,210,5.88235294117647,41.529411764705884,0.21936864633493847,0.11556982343499198,0.3175494917067951,0.2175,Q2,0.0,41.529411764705884,0.7835741037988229,0.11556982343499198,0.3373461744248261,0.4122,Q3,1,worsened 1
200705,20,2007,3,1,1,0,3,0,18.0,3544.0,3508.0,33.33,0.0,33.33,0.0,2020.0,2,2,5.555555555555555,0.1111111111111111,0.23060460139111824,0.3392188336008561,0.3175494917067951,0.2958,Q2,5.555555555555555,0.1111111111111111,0.10914927768860354,0.3392188336008561,0.3373461744248261,0.2619,Q2,0,same
020201,02,0202,1,1,1,0,1,0,99.0,3865.0,3962.0,36.36,0.0,40.4,0.0,2026.0,74,74,1.0101010101010102,0.7474747474747475,0.4954521134296415,0.2504012841091493,0.3175494917067951,0.3545,Q2,1.0101010101010102,0.7474747474747475,0.4451578384162654,0.2504012841091493,0.3373461744248261,0.3443,Q2,0,same
040513,04,0405,1,1,0,0,1,0,22.0,10075.0,16630.0,63.64,0.0,100.0,0.0,2018.0,0,0,4.545454545454546,0.0,0.27554842161583737,0.695024077046549,0.3175494917067951,0.4294,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
220405,22,2204,1,1,1,0,1,0,66.0,2782.0,3393.0,16.67,0.0,30.3,0.0,2026.0,151,145,1.5151515151515151,2.287878787878788,0.4521134296415195,0.20973782771535582,0.3175494917067951,0.3265,Q2,1.5151515151515151,2.287878787878788,0.35580524344569286,0.20973782771535582,0.3373461744248261,0.301,Q2,0,same
021008,02,0210,2,0,0,0,2,0,28.0,8208.0,8208.0,89.29,0.0,89.29,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
010302,01,0103,1,0,0,0,1,0,44.0,22822.0,4435.0,100.0,97.73,47.73,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9299090422685928,0.801,Q5 (Worst),0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,-1,improved 1
100510,10,1005,4,3,1,0,4,0,59.0,1932.0,2853.0,5.08,0.0,10.17,0.0,2018.0,0,0,5.084745762711865,0.0,0.24665596575708934,0.695024077046549,0.3175494917067951,0.4197,Q3,1.694915254237288,0.0,0.3245050829320492,0.695024077046549,0.3373461744248261,0.4523,Q3,0,same
061112,06,0611,4,0,1,0,4,0,25.0,12267.0,3358.0,100.0,0.0,24.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,4.0,0.0,0.1415195291599786,0.695024077046549,0.3373461744248261,0.3913,Q2,-1,improved 1
150201,15,1502,4,2,2,113,3,1,64.0,3668.0,3099.0,43.75,1.56,35.94,1.56,2026.0,10208,9092,3.125,159.5,0.33975387907972177,0.06634563937934725,0.6474050294275013,0.3512,Q2,3.125,159.5,0.17897271268057785,0.06634563937934725,0.6837881219903692,0.3097,Q2,0,same
120128,12,1201,1,0,0,0,1,0,72.0,13270.0,11507.0,100.0,0.0,87.5,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
190202,19,1902,6,0,0,0,6,0,85.0,8405.0,8405.0,82.35,0.0,82.35,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
030414,03,0304,3,3,1,0,3,0,46.0,2531.0,4847.0,10.87,0.0,50.0,0.0,2026.0,4711,1643,6.521739130434782,102.41304347826087,0.19850187265917604,0.08025682182985554,0.3175494917067951,0.1988,Q1 (Best),2.1739130434782608,102.41304347826087,0.2696629213483146,0.08025682182985554,0.3373461744248261,0.2291,Q2,1,worsened 1
130204,13,1302,1,0,1,0,1,0,47.0,11716.0,4281.0,100.0,0.0,38.3,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,2.127659574468085,0.0,0.27554842161583737,0.695024077046549,0.3373461744248261,0.436,Q3,0,same
030216,03,0302,9,1,1,0,9,0,112.0,4222.0,4222.0,40.18,0.0,40.18,0.0,2017.0,27,24,0.8928571428571428,0.24107142857142858,0.5077581594435527,0.30551096843231673,0.3175494917067951,0.3769,Q2,0.8928571428571428,0.24107142857142858,0.46441947565543074,0.30551096843231673,0.3373461744248261,0.3691,Q2,0,same
090110,09,0901,3,3,0,0,3,0,92.0,2973.0,6652.0,16.3,0.0,69.57,0.0,2026.0,6,6,3.260869565217391,0.06521739130434782,0.3333333333333333,0.35741037988229,0.3175494917067951,0.3361,Q2,0.0,0.06521739130434782,0.7835741037988229,0.35741037988229,0.3373461744248261,0.4928,Q3,1,worsened 1
061307,06,0613,4,0,1,0,4,0,41.0,20963.0,3590.0,100.0,60.98,19.51,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.8512573568753344,0.7747,Q4,2.4390243902439024,0.0,0.23542001070090957,0.695024077046549,0.3373461744248261,0.4226,Q3,-1,improved 1
010301,01,0103,3,0,1,0,3,0,40.0,16823.0,5426.0,100.0,7.5,60.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.6966292134831461,0.7232,Q4,2.5,0.0,0.22926698769395398,0.695024077046549,0.3373461744248261,0.4205,Q3,-1,improved 1
030204,03,0302,10,1,1,0,10,0,59.0,7104.0,7104.0,54.24,0.0,54.24,0.0,2017.0,51,39,1.694915254237288,0.864406779661017,0.43124665596575706,0.24772605671482076,0.3175494917067951,0.3322,Q2,1.694915254237288,0.864406779661017,0.3245050829320492,0.24772605671482076,0.3373461744248261,0.3032,Q2,0,same
051010,05,0510,2,2,1,0,2,0,98.0,6870.0,6870.0,58.16,0.0,66.33,0.0,2026.0,1,1,2.0408163265306123,0.01020408163265306,0.4058319957196362,0.3879079721776351,0.3175494917067951,0.3704,Q2,1.0204081632653061,0.01020408163265306,0.44275013376136974,0.3879079721776351,0.3373461744248261,0.3893,Q2,0,same
190113,19,1901,9,1,1,0,8,1,98.0,7874.0,8738.0,72.45,0.0,75.51,0.0,2026.0,5687,3493,1.0204081632653061,58.03061224489796,0.49491706795077584,0.10058855002675228,0.3175494917067951,0.3044,Q2,1.0204081632653061,58.03061224489796,0.44275013376136974,0.10058855002675228,0.3373461744248261,0.2936,Q2,0,same
030215,03,0302,8,1,3,0,8,0,69.0,2972.0,1535.0,39.13,0.0,5.8,0.0,2017.0,7,7,1.4492753623188406,0.10144927536231885,0.4590690208667737,0.3434991974317817,0.3175494917067951,0.3734,Q2,4.3478260869565215,0.10144927536231885,0.13456393793472446,0.3434991974317817,0.3373461744248261,0.2718,Q2,0,same
151025,15,1510,1,0,0,0,1,0,38.0,38312.0,22255.0,100.0,100.0,100.0,76.32,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),0.0,0.0,0.7835741037988229,0.695024077046549,0.9432851792402355,0.8073,Q5 (Worst),0,same
210503,21,2105,8,5,2,0,8,0,130.0,2202.0,3202.0,3.85,0.0,20.0,0.0,2018.0,0,0,3.8461538461538463,0.0,0.30658105939004815,0.695024077046549,0.3175494917067951,0.4397,Q3,1.5384615384615385,0.0,0.3512573568753344,0.695024077046549,0.3373461744248261,0.4612,Q3,0,same
100804,10,1008,4,0,1,0,4,0,77.0,5564.0,2800.0,62.34,0.0,14.29,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,1.2987012987012987,0.0,0.3889780631353665,0.695024077046549,0.3373461744248261,0.4738,Q3,0,same
151032,15,1510,2,0,0,0,2,0,97.0,23057.0,16868.0,100.0,68.04,100.0,18.56,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.8715890850722311,0.7815,Q4,0.0,0.0,0.7835741037988229,0.695024077046549,0.803103263777421,0.7606,Q4,0,same
060111,06,0601,4,1,0,0,4,0,58.0,5820.0,9411.0,67.24,0.0,96.55,0.0,2024.0,11,11,1.7241379310344827,0.1896551724137931,0.42857142857142855,0.3162118780096308,0.3175494917067951,0.3541,Q2,0.0,0.1896551724137931,0.7835741037988229,0.3162118780096308,0.3373461744248261,0.479,Q3,1,worsened 1
100202,10,1002,3,0,0,0,3,0,136.0,14682.0,17766.0,93.38,0.0,100.0,20.59,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.8097913322632424,0.7628,Q4,1,worsened 1
200507,20,2005,2,0,1,0,2,0,17.0,24799.0,3955.0,100.0,100.0,47.06,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),5.88235294117647,0.0,0.10032102728731943,0.695024077046549,0.3373461744248261,0.3776,Q2,-3,improved 3
090510,09,0905,0,0,0,0,0,0,50.0,5780.0,6701.0,56.0,0.0,74.0,0.0,2024.0,2192,242,0.0,43.84,0.777956126270733,0.11342964151952915,0.3175494917067951,0.403,Q3,0.0,43.84,0.7835741037988229,0.11342964151952915,0.3373461744248261,0.4114,Q3,0,same
020204,02,0202,2,2,0,0,2,0,101.0,2311.0,6633.0,7.92,0.0,70.3,0.0,2026.0,9,9,1.9801980198019802,0.0891089108910891,0.4095773140716961,0.3477795612627073,0.3175494917067951,0.3583,Q2,0.0,0.0891089108910891,0.7835741037988229,0.3477795612627073,0.3373461744248261,0.4896,Q3,1,worsened 1
210206,21,2102,5,0,1,0,5,0,89.0,19465.0,5940.0,100.0,42.7,58.43,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.8073836276083467,0.7601,Q4,1.1235955056179776,0.0,0.42241840556447297,0.695024077046549,0.3373461744248261,0.4849,Q3,-1,improved 1
050103,05,0501,3,0,1,0,3,0,61.0,8491.0,5338.0,73.77,0.0,50.82,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,1.639344262295082,0.0,0.3336008560727662,0.695024077046549,0.3373461744248261,0.4553,Q3,0,same
050504,05,0505,2,0,0,0,2,0,47.0,17174.0,11448.0,100.0,19.15,100.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.7431781701444623,0.7387,Q4,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,0,same
081001,08,0810,1,1,1,0,1,0,104.0,5417.0,5521.0,55.77,0.0,56.73,0.0,2018.0,0,0,0.9615384615384616,0.0,0.4989299090422686,0.695024077046549,0.3175494917067951,0.5038,Q3,0.9615384615384616,0.0,0.4510433386837881,0.695024077046549,0.3373461744248261,0.4945,Q3,0,same
150605,15,1506,7,3,5,72,7,0,47.0,2795.0,2087.0,0.0,0.0,0.0,0.0,2026.0,9009,7986,6.382978723404255,191.68085106382978,0.2019796682718031,0.060995184590690206,0.3175494917067951,0.1935,Q1 (Best),10.638297872340425,191.68085106382978,0.061530230069555915,0.060995184590690206,0.3373461744248261,0.1533,Q1 (Best),0,same
061109,06,0611,4,4,0,0,4,0,63.0,1841.0,7181.0,1.59,0.0,77.78,0.0,2018.0,0,0,6.349206349206349,0.0,0.2030497592295345,0.695024077046549,0.3175494917067951,0.4052,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
